Date	Time	u_ref	t_ref	d_ref	precip	Qpar	t_canopy	d_canopy	p_atm	CO2_atm	Ts0	Tsurf	Troot	Zw	xylemScalar	NEEobs	Ec
2019219	4	0.760286533366985	11.08061	0.6269938557465545	0	0.05935097	6.484653	0.4596474125078656	73.60899	418.075409157679	3.2442015	0.003749999999999999	0.24225000000000002	-10	1	-999	-999
2019219	4.5	0.726090951342625	12.35102	0.7278493512356525	0	0.059351	6.403242	0.48792603657023204	73.59885	409.865531538463	3.2556209999999997	0.108	0.34525	-10	1	-999	-999
2019219	5	0.46691394078921	12.38307	0.7132937744764825	0	0.2760941	6.102392	0.46737031203835094	73.58273	413.72559342875	3.143446	0.1845	0.42125	-10	1	-999	-999
2019219	5.5	0.550855618938985	12.90533	0.7728325521808325	0	7.113224	6.118502	0.4898906126368974	73.58823	413.046667194319	3.2120010000000003	0.3055	0.54175	-10	1	-999	-999
2019219	6	0.72382992556902	13.21234	0.7850896301967139	0	25.81212	6.445222	0.4988875479962531	73.5879	415.732600022308	3.3753610000000003	0.3055	0.54275	-10	1	-999	-999
2019219	6.5	0.708028639102341	14.09873	0.8583928266787985	0	81.67633	7.261014	0.5445619677421343	73.59512	414.310142347197	3.7360070000000003	0.21100000000000002	0.45225000000000004	-10	1	-999	-999
2019219	7	0.591163752000427	15.8221	1.045582861643754	0	164.1526	9.769904	0.7035802290053463	73.60384	411.620080091055	4.9622020000000004	0.1545	0.398	-10	1	-999	-999
2019219	7.5	1.33245221276017	18.1729	1.3147688911478042	0	268.5398	14.57833	1.0458678084376116	73.61382	408.409242431038	7.342289999999999	0.10625	0.3505	-10	1	-999	-999
2019219	8	1.59947862943617	19.32936	1.4808346469887335	0	399.2105	20.14071	1.5572762720084106	73.62489	407.601985565494	10.10323	0.06575	0.3105	-10	1	-999	-999
2019219	8.5	1.56250342963934	19.71062	1.4450799123822882	0	309.8593	21.67744	1.631162259584154	73.6136	406.459630384043	10.87297	0.0685	0.31375	-10	1	-999	-999
2019219	9	1.7747417509901	20.03073	1.5551032009202697	0	507.335	26.71972	2.3286688655898833	73.60922	405.927351610739	13.39186	0.064	0.3085	-10	1	-999	-999
2019219	9.5	1.70987738383308	20.88417	1.6626517898594664	0	653.6879	32.60711	3.3157067103394797	73.6049	405.727435469441	16.331305	0.0555	0.29975	-10	1	-999	-999
2019219	10	1.61151352995245	21.27273	1.7098067559177956	0	598.1201	32.81686	3.3689244219620287	73.61051	406.056581145379	16.43843	0.060000000000000005	0.30275	-10	1	-999	-999
2019219	10.5	1.49950213268006	21.758	1.781988542859937	0	673.0703	35.88286	4.042786576285637	73.59624	405.624514325892	17.97218	0.0615	0.30325	-10	1	-999	-999
2019219	11	1.63708151030791	22.43065	1.9206439402932933	0	755.0806	38.99411	4.954482320145331	73.58913	405.210850459389	19.520305	0.0465	0.28825	-10	1	-999	-999
2019219	11.5	1.42353827601669	22.80688	1.9022402334400836	0	556.7659	36.62888	4.218074451979122	73.56776	404.93171225952	18.308690000000002	-0.011500000000000002	0.22825	-10	1	-999	-999
2019219	12	1.30870423048717	22.24698	1.8273930114386863	0	280.8309	29.39483	2.7913824861613183	73.54567	405.214945574812	14.659915	-0.075	0.1655	-10	1	-999	-999
2019219	12.5	1.28107092297978	22.49649	1.9946722960299648	0	529.0361	33.90765	3.877393297166751	73.53619	404.976166305364	17.022699999999997	0.13774999999999998	0.37725	-10	1	-999	-999
2019219	13	1.81430823781925	21.1984	1.6449486330683216	0	264.4374	28.503050000000002	2.544145106126456	73.54074	404.566039793145	14.368525000000002	0.23399999999999999	0.47350000000000003	-10	1	-999	-999
2019219	13.5	1.66835837300319	17.76289	1.1030428127586551	0	117.9832	21.45547	1.387319772536169	73.62142	403.890858877187	10.904734999999999	0.354	0.5955	-10	1	-999	-999
2019219	14	0.52985944924782	17.075	1.0924660031944047	0	135.8676	21.58829	1.4467259918614095	73.63417	403.012462435288	11.09477	0.60125	0.8465	-10	1	-999	-999
2019219	14.5	0.777343062285735	17.40458	1.0132216566428403	0	55.50457	18.66031	1.096424444047808	73.614	404.6378044935215	9.67928	0.69825	0.9470000000000001	-10	1	-999	-999
2019219	15	0.65011751115963	16.15789	0.8780461073285748	1	44.91634	16.34582	0.8886226872938009	73.58447	404.6378044935215	8.487535	0.62925	0.8845000000000001	-10	1	-999	-999
2019219	15.5	0.170144406678167	16.47036	0.8617301249450141	0	78.35931	16.85967	0.8833022727664195	73.56951	404.6378044935215	8.683085	0.5065	0.76575	-10	1	-999	-999
2019219	16	0.433208955408023	16.35622	0.9990342602571649	0	72.90115	16.68583	1.0201919163151174	73.56265	404.6378044935215	8.476289999999999	0.26675	0.53225	-10	1	-999	-999
2019219	16.5	0.908835290199216	16.9613	0.9284221165559606	0	53.10128	15.77833	0.8610769561875854	73.56779	404.6378044935215	8.175665	0.573	0.84	-10	1	-999	-999
2019219	17	0.926588248674865	14.32262	0.4425134548894087	7	75.31101	15.29049	0.4709869525372852	73.59449	404.6378044935215	7.99037	0.69025	0.9565	-10	1	-999	-999
2019219	17.5	0.722860043305804	14.2065	0.4692399408090917	0	80.78685	16.05092	0.5282946988225202	73.54899	404.6378044935215	8.19571	0.3405	0.6154999999999999	-10	1	-999	-999
2019219	18	0.513188278124131	15.09376	0.4284486590439188	0	53.40117	16.13079	0.4578633616754448	73.54694	404.6378044935215	8.20302	0.27525	0.55075	-10	1	-999	-999
2019219	18.5	0.340303698217413	15.10465	0.5013587551994042	0	21.78707	15.29122	0.5074032805863251	73.56085	404.6378044935215	7.628735	-0.03375	0.2415	-10	1	-999	-999
2019219	19	0.20983534235807	14.9897	0.489995679114386	0	9.938995	14.67981	0.48031152298055363	73.57468	406.263146551755	7.31678	-0.04625	0.22924999999999998	-10	1	-999	-999
2019219	19.5	0.267893302355864	14.38309	0.4933546347790271	0	2.079406	13.77621	0.4743312311588999	73.60009	411.331662486022	6.9006050000000005	0.025	0.29375	-10	1	-999	-999
2019219	20	0.220785826717586	14.1435	0.570719605369862	0	0.08821093	13.50065	0.5473899373406818	73.60892	409.650341644701	6.7097	-0.08125	0.189	-10	1	-999	-999
2019219	20.5	0.301431410818912	14.16848	0.5148296606649029	0	0.06171467	13.3721	0.48887691053483584	73.6405	408.879936376999	6.55755	-0.257	0.00875	-10	1	-999	-999
2019219	21	0.401259306503643	13.97373	0.5236434896244262	0	0.06298544	13.34603	0.5027065319068242	73.67345	416.344169885164	6.58239	-0.18125	0.08325	-10	1	-999	-999
2019219	21.5	0.432361072758847	13.57998	0.38591251594837495	0	0.0601915	12.92249	0.36971528978044993	73.65353	424.830451956622	6.326245	-0.27	-0.011	-10	1	-999	-999
2019219	22	0.336000786289998	13.12501	0.43586614076060887	0	0.05722845	11.44721	0.39036787743228263	73.6487	436.773088527016	5.57048	-0.30625	-0.052000000000000005	-10	1	-999	-999
2019219	22.5	0.607813864137865	12.31977	0.3783817255575019	0	0.0591763	10.98419	0.34643924759263167	73.66463	428.812945943156	5.33697	-0.31025	-0.06025	-10	1	-999	-999
2019219	23	0.464984662909205	12.6215	0.3766000170641485	0	0.05723083	11.00715	0.3385643689491757	73.64746	429.927825564898	5.364199999999999	-0.27875	-0.0315	-10	1	-999	-999
2019219	23.5	0.592278887426687	11.70241	0.3192420064613493	0	0.05570563	9.86218	0.2824759704515134	73.64246	427.943604253579	4.81159	-0.239	0.004749999999999994	-10	1	-999	-999
2019220	0	0.489181144407724	11.57605	0.3571506358060326	0	0.06027886	10.02253	0.32210548893990376	73.62249	412.679071189638	4.90239	-0.21775	0.023750000000000004	-10	1	-999	-999
2019220	0.5	0.539313802495016	11.12093	0.3126502405256622	0	0.06011041	9.932332	0.28884696007305805	73.60543	431.89964430126	4.899916	-0.1325	0.10575	-10	1	-999	-999
2019220	1	0.474932404174632	11.50058	0.3199687829381587	0	0.06087304	10.36248	0.29667618490868536	73.60847	428.324687244661	5.1554899999999995	-0.0515	0.185	-10	1	-999	-999
2019220	1.5	0.442507011290572	11.67689	0.3004279282761477	0	0.05850182	10.11826	0.270878346791094	73.60767	429.076440892161	5.064629999999999	0.011000000000000003	0.24475000000000002	-10	1	-999	-999
2019220	2	0.47404877939445	11.15451	0.2760099552501442	0	0.06027915	10.38711	0.26227900190777625	73.604	430.362749885033	5.21593	0.04475	0.27725	-10	1	-999	-999
2019220	2.5	0.37092182388798	11.60209	0.2895790991982609	0	0.05909402	10.52159	0.2695476505156193	73.59332	425.179278694155	5.278545	0.035500000000000004	0.26649999999999996	-10	1	-999	-999
2019220	3	0.323999091715777	11.0391	0.21868690085470355	0	0.05621564	10.45689	0.21038100009298843	73.60497	444.938239335568	5.1969449999999995	-0.063	0.16725	-10	1	-999	-999
2019220	3.5	0.419061622117222	10.75654	0.15605929710014718	0	0.05850135	10.16409	0.15001640835843177	73.59712	431.9087838236	5.003045	-0.158	0.07175000000000001	-10	1	-999	-999
2019220	4	0.430586080899605	10.50176	0.21287156350796052	0	0.05587661	9.477961	0.1987784112878041	73.58846	424.970693821304	4.7081055	-0.06175	0.1665	-10	1	-999	-999
2019220	4.5	0.37058272012238	10.43009	0.17930182889178548	0	0.05528522	9.962881	0.17379259120722637	73.59436	430.498982670371	4.9976905	0.0325	0.25825	-10	1	-999	-999
2019220	5	0.462468369638224	11.22918	0.2876600330795922	0	0.1272487	10.23434	0.2692410831598097	73.58835	416.038285363328	5.154545	0.07475	0.30025	-10	1	-999	-999
2019220	5.5	0.407803812697409	11.35603	0.2829113790374271	0	1.813051	10.36354	0.2648555086718938	73.58967	415.646671376861	5.2193950000000005	0.07525	0.3	-10	1	-999	-999
2019220	6	0.49359871466291	11.27598	0.2896459330405488	0	6.180777	10.62758	0.27744021761403376	73.59732	418.051159148021	5.307165	-0.013250000000000005	0.21075	-10	1	-999	-999
2019220	6.5	0.619346400070081	10.73784	0	3	8.064563	10.67315	0	73.61932	408.93893695737097	5.2942	-0.08474999999999999	0.139	-10	1	-999	-999
2019220	7	0.481985347231959	10.07311	0.0027343677277115387	0	29.38896	11.04623	0.0029174662802179396	73.63103	408.93893695737097	5.47349	-0.09925	0.12275	-10	1	-999	-999
2019220	7.5	0.475612565793687	11.05486	0.043074833582732924	0	69.76855	12.61707	0.04774871019602052	73.62808	408.93893695737097	6.26541	-0.08625000000000001	0.13375	-10	1	-999	-999
2019220	8	0.481238202474751	12.42295	0.33211663618331716	0	96.22096	13.99801	0.3680561408009154	73.64068	408.93893695737097	6.948005	-0.10200000000000001	0.11625	-10	1	-999	-999
2019220	8.5	0.329858394485498	12.59677	0.1339726203239317	3	71.04914	13.88348	0.14570069457737353	73.63969	408.93893695737097	6.879365	-0.12475	0.09125	-10	1	-999	-999
2019220	9	0.68500907123392	12.3343	0.17486489661971708	2	122.3996	14.8198	0.2055511619707192	73.63898	408.93893695737097	7.281275000000001	-0.25725	-0.04075	-10	1	-999	-999
2019220	9.5	0.760145461501042	12.67978	0.17200403474097134	0	127.8626	15.78258	0.21025730108497284	73.64963	408.93893695737097	7.719415	-0.34375	-0.1295	-10	1	-999	-999
2019220	10	0.89051509556661	12.59333	0.26946866446896317	0	140.6071	15.48476	0.32501300942651257	73.65732	408.93893695737097	7.662005	-0.16075	0.048	-10	1	-999	-999
2019220	10.5	0.425819896816646	14.36422	0.6138711908638952	0	440.4587	22.30692	1.0102146739853262	73.64206	408.93893695737097	11.071335000000001	-0.16425	0.04725	-10	1	-999	-999
2019220	11	0.64238943678328	16.38945	0.8475486291274372	0	438.304	24.28758	1.3804679060386384	73.61736	408.93893695737097	12.079915	-0.12775	0.08425	-10	1	-999	-999
2019220	11.5	0.285637928979876	16.91612	0.8649443860441738	0	359.8378	23.56893	1.3048589275903695	73.60323	399.826714766721	11.801465	0.03400000000000001	0.24225000000000002	-10	1	-999	-999
2019220	12	0.90089019852771	17.62945	0.956336684159723	0	430.5353	25.03585	1.5058621450866458	73.58288	399.561114207724	12.607175	0.1785	0.37525	-10	1	-999	-999
2019220	12.5	0.464107147340919	17.88115	1.0107598766566857	0	402.2279	25.27517	1.5890132562061088	73.56212	399.807990299589	12.759834999999999	0.2445	0.439	-10	1	-999	-999
2019220	13	0.722777190508312	19.11168	1.0345207299232384	1	539.9916	29.83501	1.9661239993318311	73.54076	399.816938534249	15.506505	1.178	1.3599999999999999	-10	1	-999	-999
2019220	13.5	0.959744102627021	18.30519	0.9829429422539042	0	282.9748	25.28827	1.5058367934221275	73.52728	399.059624291496	13.484135	1.6800000000000002	1.85625	-10	1	-999	-999
2019220	14	0.672291214818822	18.14689	0.9858392207170558	0	267.1915	23.49851	1.3703000358217448	73.51295	399.534358743437	12.95988	2.42125	2.59675	-10	1	-999	-999
2019220	14.5	1.46658241703524	18.76607	0.9886324275959292	0	334.0745	25.62921	1.5015904257785495	73.48365	398.625201007032	13.837105000000001	2.045	2.24475	-10	1	-999	-999
2019220	15	0.980952662719224	18.45154	0.923752945169687	0	168.456	22.3857	1.1776191737791584	73.46558	398.40376256096	11.70935	1.033	1.25375	-10	1	-999	-999
2019220	15.5	0.989796920403323	18.63281	0.8425558337346989	0	340.669	25.06229	1.247648438244472	73.46473	398.389755183902	12.690145000000001	0.318	0.55775	-10	1	-999	-999
2019220	16	1.11717605418911	17.36979	0.7766053824805494	0	192.5115	22.06302	1.0391336874408286	73.45338	398.329129418947	11.03551	0.008000000000000007	0.262	-10	1	-999	-999
2019220	16.5	1.00842010461325	16.67505	0.5610593589317779	0	53.71484	18.59913	0.6334101514102822	73.44868	405.65467926911697	9.083565	-0.432	-0.1705	-10	1	-999	-999
2019220	17	1.02390090922158	15.30983	0.3604285541766384	0	35.29703	16.64171	0.39242035218817906	73.481	405.65467926911697	8.03798	-0.56575	-0.29925	-10	1	-999	-999
2019220	17.5	1.12347673436946	13.93073	0.14554572987114897	1	28.06798	15.44278	0.1604531923735101	73.51456	405.65467926911697	7.340765	-0.76125	-0.48450000000000004	-10	1	-999	-999
2019220	18	0.731763643868642	12.66336	0.07072122663623058	5	70.86889	15.02041	0.0824139793000133	73.49484	405.65467926911697	7.246455	-0.5275	-0.25475	-10	1	-999	-999
2019220	18.5	0.97702714709188	13.59825	0.2552892931779937	0	68.0433	14.67945	0.2738063130150727	73.4752	405.65467926911697	7.107475	-0.4645	-0.18975	-10	1	-999	-999
2019220	19	0.595997626987793	13.26574	0.21580882531665596	0	21.29051	12.74216	0.20855072479760348	73.49026	405.65467926911697	6.174705	-0.39275	-0.11875	-10	1	-999	-999
2019220	19.5	0.458479402385353	12.13685	0.02657466900696168	0	4.017046	11.25229	0.025067335234767625	73.51099	405.65467926911697	5.502645	-0.247	0.029249999999999995	-10	1	-999	-999
2019220	20	0.139278605620451	10.88759	0	0	0.1121731	10.1919	0	73.51153	405.65467926911697	4.658575	-0.8747499999999999	-0.59425	-10	1	-999	-999
2019220	20.5	0.154679843786764	10.50321	0	0	0.05934864	9.494401	0	73.53513	405.65467926911697	4.4012005	-0.692	-0.393	-10	1	-999	-999
2019220	21	0.265164198260034	10.9409	0	0	0.0595186	9.204576	0	73.55359	405.65467926911697	3.9946629999999996	-1.21525	-0.9285000000000001	-10	1	-999	-999
2019220	21.5	0.405934587942168	10.8574	0.003180857482575646	0	0.04927472	8.747873	0.002761571223750453	73.55031	405.65467926911697	3.7418115	-1.26425	-0.9882500000000001	-10	1	-999	-999
2019220	22	0.41307845199954	10.62877	0	0	0.05850276	8.371094	0	73.53596	405.65467926911697	3.5407969999999995	-1.2895	-1.03625	-10	1	-999	-999
2019220	22.5	0.402895585210127	10.22263	0.003105776996839471	0	0.0571479	8.267417	0.0027228344744195587	73.52883	405.65467926911697	3.5629585	-1.1415	-0.90575	-10	1	-999	-999
2019220	23	0.719709830782999	10.2815	0.005660213704876387	0	0.05384644	9.194306	0.005262344876220843	73.51848	405.65467926911697	4.116403	-0.9615	-0.7335	-10	1	-999	-999
2019220	23.5	0.465401384157134	9.98457300000001	0.004234225990651642	3	0.04927364	8.797581	0.003909487637449126	73.50945	405.65467926911697	3.8485404999999995	-1.1005	-0.884	-10	1	-999	-999
2019221	0	0.720534460353072	9.62392599999998	0	0	0.05283032	9.055583	0	73.49334	405.65467926911697	3.9532915	-1.149	-0.9395	-10	1	-999	-999
2019221	0.5	2.18767138542038	11.14441	0.302029272095237	0	0.05511649	9.560752	0.27174665994356306	73.50454	405.65467926911697	4.482876	-0.595	-0.392	-10	1	-999	-999
2019221	1	0.981031970268438	11.50119	0.3316389771999525	0	0.05096715	9.299236	0.28634504292036556	73.44437	412.980229119287	4.424118	-0.451	-0.25325	-10	1	-999	-999
2019221	1.5	0.371359270530048	11.29564	0.3705476726177309	0	0.05316792	8.857547	0.3148095019416434	73.45634	406.935212714022	4.3058985000000005	-0.24575	-0.052500000000000005	-10	1	-999	-999
2019221	2	2.1058132189721	10.72589	0.016030028204651506	1	0.05384454	9.384361	0.01465458711148404	73.54211	409.29668669457203	4.7579305000000005	0.1315	0.319	-10	1	-999	-999
2019221	2.5	1.93519149696314	9.64105699999999	0.010840348200646981	0	0.05291336	8.483333	0.01002663682895479	73.56749	409.29668669457203	4.1861665	-0.111	0.07850000000000001	-10	1	-999	-999
2019221	3	1.55253745774199	9.65616899999998	0.008694038560630958	0	0.05181333	8.954164	0.008293019131053209	73.55427	409.29668669457203	4.210707	-0.5327500000000001	-0.3445	-10	1	-999	-999
2019221	3.5	1.31429537381682	9.37643200000002	0.0011359459619636185	0	0.0594325	8.697315	0.0010851135610663659	73.52065	409.29668669457203	4.2130325	-0.27125	-0.08725	-10	1	-999	-999
2019221	4	1.00561165810372	9.49658599999998	0.019722245986456263	0	0.05613117	8.185808	0.018051817657947347	73.49944	409.29668669457203	4.088904	-0.007999999999999997	0.1785	-10	1	-999	-999
2019221	4.5	0.971281145619161	9.19769000000002	0	0	0.04995179	7.321514	0	73.52345	409.29668669457203	3.6410069999999997	-0.03950000000000001	0.149	-10	1	-999	-999
2019221	5	0.315441558254925	8.42241200000001	0.0018941862874461187	0	0.1683985	6.526371	0.0016642442452640526	73.52779	409.29668669457203	3.2243105	-0.07775	0.10725	-10	1	-999	-999
2019221	5.5	0.448625833983066	8.19558599999999	0.020792940178030142	0	5.746572	6.269404	0.018226628095244654	73.53111	409.29668669457203	3.111827	-0.045750000000000006	0.13825	-10	1	-999	-999
2019221	6	1.1835145931663	9.64040399999999	0.18000429974340124	0	27.10783	6.917171	0.14964801966210892	73.52666	411.658160675122	3.4479604999999998	-0.02124999999999999	0.16275	-10	1	-999	-999
2019221	6.5	1.53016816020445	11.07857	0.3323616145363754	0	74.94339	7.495624	0.2611655868575454	73.48355	403.573287646403	3.733187	-0.029249999999999998	0.1525	-10	1	-999	-999
2019221	7	1.69456407183529	12.92836	0.4471835187532566	1	180.9237	9.310204	0.3517878164682178	73.48567	404.27200104908	4.693352	0.0765	0.25325	-10	1	-999	-999
2019221	7.5	2.12493879124176	13.59993	0.45421685365286096	0	258.8298	12.0226	0.40967166561934115	73.50703	405.423261107077	6.0513	0.07999999999999999	0.26	-10	1	-999	-999
2019221	8	2.32211950880853	13.99055	0.463489118119703	0	328.0925	14.68432	0.48475581066252116	73.51524	406.202440613379	7.35841	0.0325	0.21225	-10	1	-999	-999
2019221	8.5	2.20693751696999	14.7401	0.5582774392488964	0	395.6606	18.07302	0.6901869357978524	73.50906	405.281660150247	9.040885	0.008749999999999997	0.18725	-10	1	-999	-999
2019221	9	2.54333098366718	15.42881	0.6192541834028802	0	477.4557	21.36838	0.8985689007154785	73.51661	405.42261749064	10.69169	0.014999999999999996	0.19325	-10	1	-999	-999
2019221	9.5	2.54220440941172	15.81598	0.7636800316887817	0	538.8743	24.11579	1.2769815170209193	73.52681	405.60066236076	12.06702	0.018249999999999995	0.19775	-10	1	-999	-999
2019221	10	2.23255878134406	16.92558	0.8797875416451423	0	573.7372	26.19422	1.5514316526772234	73.52744	402.605399687726	13.138235	0.08225	0.25775	-10	1	-999	-999
2019221	10.5	1.99037069002682	18.02649	1.0498576864388336	0	599.4686	28.10027	1.9314433562552273	73.51153	400.051461590582	14.084634999999999	0.06899999999999999	0.24825	-10	1	-999	-999
2019221	11	2.28538723799723	19.05448	1.3332862873015112	0	665.2829	30.86907	2.698244970629419	73.50951	400.075913346298	15.44541	0.021749999999999995	0.20175	-10	1	-999	-999
2019221	11.5	2.07397617899643	19.83545	1.658507603582306	0	653.6573	31.96213	3.402388301497385	73.50414	400.417014384551	16.021314999999998	0.0805	0.25975	-10	1	-999	-999
2019221	12	2.13682830075546	20.29734	1.6820906481429125	0	657.3294	33.13071	3.582015400726428	73.50159	401.437272014233	16.66098	0.19125	0.3665	-10	1	-999	-999
2019221	12.5	2.43954954871014	20.8032	1.7142201110244617	0	730.4946	36.62035	4.293931226734549	73.50797	402.02008791856	18.651675	0.683	0.855	-10	1	-999	-999
2019221	13	1.78149488490752	21.04837	1.7934015070186233	0	682.1569	37.23422	4.576042174636452	73.51891	401.410648610028	19.744735	2.25525	2.3925	-10	1	-999	-999
2019221	13.5	2.19527538860875	21.194	1.7579493165825626	0	665.4688	38.28263	4.706225057773722	73.50806	401.968053685701	20.445314999999997	2.608	2.74425	-10	1	-999	-999
2019221	14	1.94393439806147	20.65764	1.7928100706417984	0	542.4973	34.92141	4.126255567959976	73.50093	401.295595913933	18.746455	2.5715	2.715	-10	1	-999	-999
2019221	14.5	1.73413833780309	21.3936	1.9011135128967271	0	632.8303	38.18774	5.001828927054035	73.49108	401.400230417313	20.14912	2.1105	2.275	-10	1	-999	-999
2019221	15	2.29494686566234	21.31998	1.8369987899182072	0	567.9833	36.13223	4.339933416742713	73.48208	401.950587498778	18.647615	1.163	1.3592499999999998	-10	1	-999	-999
2019221	15.5	1.86198812765744	21.31771	1.7769409999142978	0	498.304	34.72055	3.883649352910238	73.47277	402.095429138636	17.601025	0.48150000000000004	0.6995	-10	1	-999	-999
2019221	16	1.62962680515099	20.99229	1.715147301845798	0	312.3487	29.40416	2.830391241850354	73.47731	402.009094489545	14.85908	0.314	0.5345	-10	1	-999	-999
2019221	16.5	1.49880420757302	20.69262	1.8226836110012572	0	325.9333	27.40392	2.7274646842016392	73.48923	401.888907566716	13.63246	-0.139	0.092	-10	1	-999	-999
2019221	17	1.98438572542364	21.07349	1.8714787037921299	0	325.1427	26.20447	2.549272701837255	73.50114	402.378415278348	12.81361	-0.5772499999999999	-0.33199999999999996	-10	1	-999	-999
2019221	17.5	1.85491357813596	20.91816	1.8532106081553352	0	240.0815	22.37354	2.025681732870346	73.49281	402.565640693459	10.773269999999998	-0.8270000000000001	-0.57025	-10	1	-999	-999
2019221	18	1.65284434097239	20.23632	1.7791253348396892	0	158.8097	18.38172	1.5851766494967077	73.49073	402.93719985843	8.700485	-0.98075	-0.722	-10	1	-999	-999
2019221	18.5	1.31786623409887	19.68654	1.7063176984662303	0	68.94207	16.78992	1.42272597443542	73.5116	403.082826498583	7.866334999999999	-1.05725	-0.7935	-10	1	-999	-999
2019221	19	1.01177738874361	18.17412	1.4292242695259254	0	22.07714	14.49179	1.1304930135300484	73.53038	404.471183469429	6.6725200000000005	-1.14675	-0.86975	-10	1	-999	-999
2019221	19.5	0.782988339652273	16.57377	1.1826785727050009	0	3.280474	12.47712	0.9077773617754507	73.53119	406.505631275898	5.641935	-1.19325	-0.9075000000000001	-10	1	-999	-999
2019221	20	0.676605975305905	15.77029	1.0926092134212089	0	0.0989558	11.65895	0.8364423888584748	73.52833	409.60754559346	5.186975	-1.285	-0.98775	-10	1	-999	-999
2019221	20.5	0.699914435422757	15.24882	1.039931777148552	0	0.05646292	10.50812	0.7626685542254056	73.53291	409.811005595851	4.65856	-1.191	-0.878	-10	1	-999	-999
2019221	21	0.360721128450725	13.86204	0.890012664593748	0	0.06052829	9.402839	0.6629523554868243	73.54789	412.453411609523	3.9452945	-1.5122499999999999	-1.2149999999999999	-10	1	-999	-999
2019221	21.5	0.357959341926556	13.15141	0.807703665682064	0	0.05790725	8.715333	0.6015892530545592	73.54713	410.170330855471	3.6315414999999995	-1.45225	-1.168	-10	1	-999	-999
2019221	22	0.357455281288279	13.12447	0.8307952940781863	0	0.06095479	9.834962	0.6683797232981834	73.5553	413.070892611614	4.299231000000001	-1.2365	-0.9844999999999999	-10	1	-999	-999
2019221	22.5	0.36497019011576	12.53753	0.7956490511753546	0	0.0567216	9.769246	0.662241557241902	73.55298	416.418470099624	4.334623000000001	-1.1	-0.86375	-10	1	-999	-999
2019221	23	0.378930678845597	12.204	0.724971365683108	0	0.05892367	9.442164	0.6033847488106862	73.54576	422.0389252667	4.308082	-0.826	-0.59875	-10	1	-999	-999
2019221	23.5	0.474504519626024	12.53172	0.8551243691190509	0	0.06290313	9.73252	0.7102651084258199	73.54371	410.297213161696	4.5736349999999995	-0.5852499999999999	-0.36325	-10	1	-999	-999
2019222	0	0.622734544367955	13.38324	0.869257791555322	0	0.05960068	8.945868	0.6477269354248941	73.55479	408.879318908876	4.271809	-0.40225	-0.18	-10	1	-999	-999
2019222	0.5	0.733391084128912	12.43706	0.7988995639958743	0	0.05782267	8.47467	0.6134423537922332	73.54518	412.605202328116	4.122585	-0.2295	-0.008999999999999996	-10	1	-999	-999
2019222	1	0.828709610523529	12.53448	0.8282836336916838	0	0.06019344	8.403433	0.628911365857505	73.53387	414.17592267447	4.1643415	-0.07475000000000001	0.1405	-10	1	-999	-999
2019222	1.5	0.614909599853029	12.75337	0.8273974800782239	0	0.05926293	7.366368	0.5771039770281219	73.52451	410.21302963769	3.676059	-0.014250000000000002	0.19875	-10	1	-999	-999
2019222	2	0.546261363915408	12.61143	0.8079304700851777	0	0.05875493	6.810669	0.5475555411898727	73.50209	411.922155233079	3.4338345	0.057	0.268	-10	1	-999	-999
2019222	2.5	0.628404800166933	12.83373	0.8452578020350053	0	0.0607871	7.394902	0.5876130470831976	73.49786	409.352753228377	3.7227010000000003	0.0505	0.26125	-10	1	-999	-999
2019222	3	0.845245640549351	12.41708	0.7486005626604791	0	0.05892439	8.361635	0.571183472305344	73.50003	417.609153863311	4.1969425	0.03225	0.24275	-10	1	-999	-999
2019222	3.5	0.858206475240086	11.69402	0.7237908486476384	0	0.05934667	8.426276	0.5817169380541951	73.51155	419.888981265323	4.2361379999999995	0.046	0.25725	-10	1	-999	-999
2019222	4	0.730877608880262	11.85996	0.7445152059862769	0	0.06544165	8.505945	0.5950602844809431	73.51414	414.892863398808	4.2872225	0.0685	0.2775	-10	1	-999	-999
2019222	4.5	0.804515052026137	12.01246	0.769770031687266	0	0.06137825	8.39403	0.6044951047262167	73.52921	414.592350012686	4.22839	0.06275000000000001	0.27425	-10	1	-999	-999
2019222	5	0.636810411188719	12.45961	0.8308155449721196	0	0.1418078	8.250008	0.6273801208035432	73.54607	409.593994024972	4.177504	0.105	0.31074999999999997	-10	1	-999	-999
2019222	5.5	0.725020549939287	13.33812	0.8887410939378991	0	2.811081	8.653307	0.6511994004338317	73.57841	407.219652060528	4.3841535	0.115	0.32	-10	1	-999	-999
2019222	6	0.76189579532534	13.85293	0.9405594709101442	0	12.5245	9.673021	0.7138515917072015	73.59677	406.293577397978	4.8662605	0.059500000000000004	0.27075	-10	1	-999	-999
2019222	6.5	0.655369439223468	14.56452	0.9277895188367807	0	48.80341	11.37535	0.7532232621032646	73.60734	405.927655499684	5.6898	0.004249999999999999	0.217	-10	1	-999	-999
2019222	7	0.814428153112502	13.93871	0.8366207435724683	0	76.83688	12.73568	0.7735334305257078	73.62519	414.396951087678	6.379715	0.023749999999999993	0.23425	-10	1	-999	-999
2019222	7.5	0.812443774862497	14.03473	0.8486832453909375	0	110.1232	14.26253	0.8612960052141015	73.63292	412.719052392556	7.16014	0.05775	0.268	-10	1	-999	-999
