Date	Time	u_ref	t_ref	d_ref	precip	Qpar	t_canopy	d_canopy	p_atm	CO2_atm	Ts0	Tsurf	Troot	Zw	xylemScalar	NEEobs	Ec	xylenScalar
2019259	4.5	0.528111	11.6192	0.873384050086139	0	0.05161524	11.6192	0.873384050086139	72.4	553.6714	10.4246	9.23	11.1975	-10	0	-999	-999	1
2019259	5	0.5090555	11.69381	0.8509848729965483	0	0.05253519	11.69381	0.8509848729965483	72.4	553.2161	10.318154999999999	8.942499999999999	10.975	-10	0	-999	-999	1
2019259	5.5	0.4110555	11.37205	0.839612751701316	0	0.04893778	11.37205	0.839612751701316	72.4	553.862	10.188524999999998	9.004999999999999	11.055	-10	0	-999	-999	1
2019259	6	0.5008889	11.34599	0.826619938019607	0	0.2097207	11.34599	0.826619938019607	72.4	552.9766	10.109245000000001	8.8725	10.9375	-10	0	-999	-999	1
2019259	6.5	0.6233888	11.1072	0.7704312889073079	0	1.408241	11.1072	0.7704312889073079	72.4	554.8508	10.25235	9.3975	11.4225	-10	0	-999	-999	1
2019259	7	0.5907222	11.10269	0.7700211745108292	0	5.335676	11.10269	0.7700211745108292	72.4	553.1251	11.075095000000001	11.0475	12.91	-10	0	-999	-999	1
2019259	7.5	0.7023333	11.74747	0.7895839031920299	0	7.572685	11.74747	0.7895839031920299	72.4	548.7994	11.627485	11.5075	12.865	-10	0	-999	-999	1
2019259	8	0.8901666	12.81475	0.9216164353074754	0	18.09759	12.81475	0.9216164353074754	72.4	543.7694	12.089875	11.365	12.065000000000001	-10	0	-999	-999	1
2019259	8.5	1.031722	14.42915	1.0249131932894773	0	28.55419	14.42915	1.0249131932894773	72.4	541.0722	13.005825	11.5825	11.440000000000001	-10	0	-999	-999	1
2019259	9	0.9228333	13.9252	0.9460050050005805	0	14.54005	13.9252	0.9460050050005805	72.4	541.9724	13.03635	12.1475	11.0625	-10	0	-999	-999	1
2019259	9.5	0.9282777	14.08224	0.97895433081394	0	16.31755	14.08224	0.97895433081394	72.4	538.7373	13.531120000000001	12.98	10.907499999999999	-10	0	-999	-999	1
2019259	10	1.1242780000000001	15.6576	1.173500660169149	0	40.23197	15.6576	1.173500660169149	72.4	535.2349	14.6338	13.61	10.6025	-10	0	-999	-999	1
2019259	10.5	1.186889	16.41952	1.2140620415722416	1	37.13933	16.41952	1.2140620415722416	72.4	534.6934	15.50601	14.592500000000001	10.785	-10	0	-999	-999	1
2019259	11	1.279444	17.02226	1.334941376201028	0	51.1105	17.02226	1.334941376201028	72.4	534.1535	16.24613	15.47	10.91	-10	0	-999	-999	1
2019259	11.5	1.306667	17.77906	1.4093764693539355	0	47.84681	17.77906	1.4093764693539355	72.4	532.8192	16.94578	16.1125	10.879999999999999	-10	0	-999	-999	1
2019259	12	1.3475	17.69635	1.428638006658415	0	34.00308	17.69635	1.428638006658415	72.4	533.9286	17.200675	16.705000000000002	10.935	-10	0	-999	-999	1
2019259	12.5	1.219555	17.72969	1.4796933302152218	0	34.19934	17.72969	1.4796933302152218	72.4	533.7616	17.476095	17.2225	11.055	-10	0	-999	-999	1
2019259	13	1.211389	18.11748	1.5296021856617155	0	37.38574	18.11748	1.5296021856617155	72.4	533.4112	17.95374	17.79	11.334999999999999	-10	0	-999	-999	1
2019259	13.5	1.265833	18.72591	1.5513360303806096	0	53.73707	18.72591	1.5513360303806096	72.4	532.8686	18.576704999999997	18.4275	11.7625	-10	0	-999	-999	1
2019259	14	0.9255555	18.26163	1.4728360592804486	0	30.72365	18.26163	1.4728360592804486	72.4	532.78	18.559565	18.8575	12.0275	-10	0	-999	-999	1
2019259	14.5	0.8792777	18.35298	1.552576329521244	0	28.64713	18.35298	1.552576329521244	72.4	531.2559	18.74649	19.14	12.2525	-10	0	-999	-999	1
2019259	15	1.203222	18.51491	1.5351313770218842	0	26.72483	18.51491	1.5351313770218842	72.4	530.8978	18.971205	19.427500000000002	12.625	-10	0	-999	-999	1
2019259	15.5	1.154222	19.02505	1.6014225798537078	0	39.38372	19.02505	1.6014225798537078	72.4	530.2815	19.381275000000002	19.7375	13.0825	-10	0	-999	-999	1
2019259	16	1.143333	19.19845	1.630213459914414	0	35.2046	19.19845	1.630213459914414	72.4	529.7703	19.480475	19.7625	13.29	-10	0	-999	-999	1
2019259	16.5	0.9473333	18.90363	1.5394799489337299	0	24.60043	18.90363	1.5394799489337299	72.4	530.1585	19.288065	19.6725	13.4525	-10	0	-999	-999	1
2019259	17	1.1242780000000001	18.35233	1.455110573586864	0	13.29478	18.35233	1.455110573586864	72.4	530.7832	18.863664999999997	19.375	13.53	-10	0	-999	-999	1
2019259	17.5	0.7023333	17.66554	1.330579412077694	0	5.83639	17.66554	1.330579412077694	72.4	531.5416	18.30902	18.9525	13.6225	-10	0	-999	-999	1
2019259	18	0.08438888	16.23552	1.131739243664137	0	1.308651	16.23552	1.131739243664137	72.4	535.8258	17.337760000000003	18.44	13.6875	-10	0	-999	-999	1
2019259	18.5	0.03538889	14.37241	0.9275499174151565	0	0.3097984	14.37241	0.9275499174151565	72.4	541.2957	16.041205	17.71	13.5775	-10	0	-999	-999	1
2019259	19	0.06261111	13.20307	0.8063937530397779	0	0.04843012	13.20307	0.8063937530397779	72.4	543.8325	15.135285	17.0675	13.5925	-10	0	-999	-999	1
2019259	19.5	0.1415555	11.81472	0.6624145894575764	0	0.04809893	11.81472	0.6624145894575764	72.4	550.7302	14.09236	16.37	13.5075	-10	0	-999	-999	1
2019259	20	0.1333889	10.10784	0.5308114032688612	0	0.0434164	10.10784	0.5308114032688612	72.4	560.5455	12.923919999999999	15.739999999999998	13.4375	-10	0	-999	-999	1
2019259	20.5	0.09527776	9.922387	0.536803891051708	0	0.04517555	9.922387	0.536803891051708	72.4	556.3293	12.6449435	15.3675	13.555	-10	0	-999	-999	1
2019259	21	0.0245	9.559585	0.47579871764166876	0	0.04492659	9.559585	0.47579871764166876	72.4	563.1168	12.3022925	15.045	13.6725	-10	0	-999	-999	1
2019259	21.5	0.01	8.726067	0.44118426308732805	0	0.04350533	8.726067	0.44118426308732805	72.4	558.2198	11.7267835	14.7275	13.7525	-10	0	-999	-999	1
2019259	22	0.09799998	9.507792	0.5149082392855445	0	0.04618335	9.507792	0.5149082392855445	72.4	556.649	11.947645999999999	14.3875	13.77	-10	0	-999	-999	1
2019259	22.5	0.441	11.42458	0.6666229863824035	0	0.05463318	11.42458	0.6666229863824035	72.4	550.7676	12.733540000000001	14.0425	13.7475	-10	0	-999	-999	1
2019259	23	0.2858333	11.78863	0.6530590895279436	0	0.05128548	11.78863	0.6530590895279436	72.4	544.6179	12.809315	13.83	13.8275	-10	0	-999	-999	1
2019259	23.5	0.07349999	11.07326	0.6253253857736951	0	0.05153492	11.07326	0.6253253857736951	72.4	548.6539	12.337879999999998	13.6025	13.8525	-10	0	-999	-999	1
2019260	0	0.4927222	11.27354	0.621642832632927	0	0.04802122	11.27354	0.621642832632927	72.4	548.5369	12.19802	13.1225	13.6125	-10	0	-999	-999	1
2019260	0.5	0.993611	10.99846	0.604304000104258	0	0.05212056	10.99846	0.604304000104258	72.4	547.9807	11.74673	12.495000000000001	13.1875	-10	0	-999	-999	1
2019260	1	1.159667	11.0264	0.5985276375263676	0	0.04894034	11.0264	0.5985276375263676	72.4	548.2095	11.5882	12.15	13.0175	-10	0	-999	-999	1
2019260	1.5	1.499944	10.91534	0.5929783815063494	0	0.04668148	10.91534	0.5929783815063494	72.4	548.6188	11.45392	11.9925	13.02	-10	0	-999	-999	1
2019260	2	1.916444	10.73375	0.5696463362406221	0	0.05195125	10.73375	0.5696463362406221	72.4	549.0789	11.204375	11.675	12.835	-10	0	-999	-999	1
2019260	2.5	0.9745554	10.5016	0.5607046696772564	0	0.04877282	10.5016	0.5607046696772564	72.4	549.2438	10.925799999999999	11.35	12.6275	-10	0	-999	-999	1
2019260	3	0.9037777	10.60631	0.5783300139940737	0	0.05002725	10.60631	0.5783300139940737	72.4	548.5874	10.901905	11.1975	12.585	-10	0	-999	-999	1
2019260	3.5	0.8139443	10.53714	0.579458521174592	0	0.04910782	10.53714	0.579458521174592	72.4	548.1117	10.79357	11.05	12.5075	-10	0	-999	-999	1
2019260	4	0.9663888	10.66706	0.5840651150950653	0	0.04860577	10.66706	0.5840651150950653	72.4	547.3365	10.75103	10.835	12.33	-10	0	-999	-999	1
2019260	4.5	0.9799999	10.64053	0.5823264863197873	0	0.04860561	10.64053	0.5823264863197873	72.4	547.1466	10.702765	10.765	12.282499999999999	-10	0	-999	-999	1
2019260	5	0.7867221	10.27558	0.5268907264222249	0	0.04735092	10.27558	0.5268907264222249	72.4	548.4294	10.47279	10.67	12.2075	-10	0	-999	-999	1
2019260	5.5	1.039889	9.952469	0.49411863231044184	0	0.05161761	9.952469	0.49411863231044184	72.4	549.4756	10.2087345	10.465	12.04	-10	0	-999	-999	1
2019260	6	1.067111	9.901789	0.48861510576815004	0	0.1664821	9.901789	0.48861510576815004	72.4	549.7227	10.0871445	10.2725	11.8825	-10	0	-999	-999	1
2019260	6.5	0.8901666	9.688361	0.4645152444266103	0	1.384317	9.688361	0.4645152444266103	72.4	550.7231	10.155430500000001	10.6225	12.23	-10	0	-999	-999	1
2019260	7	1.113389	9.881227	0.47478550834366	0	4.102833	9.881227	0.47478550834366	72.4	549.7125	11.1406135	12.4	13.8775	-10	0	-999	-999	1
2019260	7.5	1.415555	10.53443	0.5213726340800235	0	6.457545	10.53443	0.5213726340800235	72.4	547.4088	11.837215	13.14	14.1975	-10	0	-999	-999	1
2019260	8	1.524444	10.74183	0.5402012375418326	0	9.634035	10.74183	0.5402012375418326	72.4	547.1281	11.409665	12.0775	12.57	-10	0	-999	-999	1
2019260	8.5	1.483611	11.14003	0.5708486912930504	1	13.12545	11.14003	0.5708486912930504	72.4	545.9985	11.987515	12.835	12.665000000000001	-10	0	-999	-999	1
2019260	9	1.4945	11.86194	0.6332399168430343	0	16.32056	11.86194	0.6332399168430343	72.4	543.8862	12.79722	13.7325	12.6775	-10	0	-999	-999	1
2019260	9.5	1.5435	12.89913	0.8477363391601926	0	18.38	12.89913	0.8477363391601926	72.4	540.7672	13.462064999999999	14.024999999999999	11.975	-10	0	-999	-999	1
2019260	10	2.000833	15.10266	1.0264847196479991	0	42.20254	15.10266	1.0264847196479991	72.4	537.1451	14.837579999999999	14.5725	11.665	-10	0	-999	-999	1
2019260	10.5	2.115167	16.18862	1.2190151715734459	0	51.58084	16.18862	1.2190151715734459	72.4	534.9202	15.534310000000001	14.88	11.39	-10	0	-999	-999	1
2019260	11	1.870167	16.24806	1.1866932134192059	0	34.12954	16.24806	1.1866932134192059	72.4	534.7772	15.810279999999999	15.3725	11.58	-10	0	-999	-999	1
2019260	11.5	1.872889	15.48019	1.1446902342813425	0	42.0878	15.48019	1.1446902342813425	72.4	535.1747	15.858845	16.2375	12.185	-10	0	-999	-999	1
2019260	12	2.030778	16.65282	1.2073180863400534	0	51.2459	16.65282	1.2073180863400534	72.4	533.0754	16.70391	16.755	12.219999999999999	-10	0	-999	-999	1
2019260	12.5	2.207722	15.57672	1.0524460917903038	0	56.06495	15.57672	1.0524460917903038	72.4	534.1387	16.27461	16.9725	11.9775	-10	0	-999	-999	1
2019260	13	1.8865	14.47963	0.5459493296763145	0	17.528	14.47963	0.5459493296763145	72.4	567.9941	15.966065	17.4525	12.3675	-10	0	-999	-999	1
2019260	13.5	1.222278	11.62052	0.5025914668333382	0	34.48924	11.62052	0.5025914668333382	72.4	635.0084	14.695260000000001	17.77	12.64	-10	0	-999	-999	1
2019260	14	2.120611	11.57518	0.2793131214932867	1	18.14993	11.57518	0.2793131214932867	72.4	579.9772	14.79259	18.01	12.7325	-10	0	-999	-999	1
2019260	14.5	1.853833	11.97139	0.6698155496637269	0	40.50021	11.97139	0.6698155496637269	72.4	576.0731	15.046945	18.1225	12.7325	-10	0	-999	-999	1
2019260	15	2.319333	14.46681	0.9513190062224579	1	42.42417	14.46681	0.9513190062224579	72.4	535.3799	16.580905	18.695	13.335	-10	0	-999	-999	1
2019260	15.5	2.071611	15.14462	1.0457591983634682	0	38.17723	15.14462	1.0457591983634682	72.4	535.2576	17.04481	18.945	13.6	-10	0	-999	-999	1
2019260	16	1.636055	15.09591	1.0113722524725304	0	25.15681	15.09591	1.0113722524725304	72.4	535.5167	16.915455	18.735	13.4625	-10	0	-999	-999	1
2019260	16.5	1.932778	15.23937	1.0840621057100306	1	23.71116	15.23937	1.0840621057100306	72.4	535.6859	17.022185	18.805	13.719999999999999	-10	0	-999	-999	1
2019260	17	1.410111	14.48543	0.965054499960479	0	10.46717	14.48543	0.965054499960479	72.4	537.5438	16.951465	19.4175	14.567499999999999	-10	0	-999	-999	1
2019260	17.5	1.382889	13.39487	0.7300644799818672	0	4.330186	13.39487	0.7300644799818672	72.4	539.2466	16.023685	18.6525	13.932500000000001	-10	0	-999	-999	1
2019260	18	1.039889	11.36901	0.3964306844953582	0	2.105354	11.36901	0.3964306844953582	72.4	542.4622	14.608255	17.8475	13.48	-10	0	-999	-999	1
2019260	18.5	1.020833	10.10819	0.34604675636337173	0	0.3461446	10.10819	0.34604675636337173	72.4	544.9733	13.780345	17.4525	13.625	-10	0	-999	-999	1
2019260	19	1.148778	9.339809	0.342179196955707	1	0.05278659	9.339809	0.342179196955707	72.4	547.1448	13.263654500000001	17.1875	13.945	-10	0	-999	-999	1
2019260	19.5	0.9854444	8.632158	0.36134472484937835	0	0.04818714	8.632158	0.36134472484937835	72.4	549.7937	12.677329	16.7225	13.9875	-10	0	-999	-999	1
2019260	20	0.8084999	8.14049	0.39294215022233053	0	0.04718461	8.14049	0.39294215022233053	72.4	550.5845	12.106494999999999	16.072499999999998	13.785	-10	0	-999	-999	1
2019260	20.5	0.7758333	7.551088	0.4279340368966515	0	0.0450939	7.551088	0.4279340368966515	72.4	552.0644	11.570544	15.59	13.7525	-10	0	-999	-999	1
2019260	21	0.8819999	6.906573	0.4479998154857003	0	0.0483575	6.906573	0.4479998154857003	72.4	553.3302	11.1057865	15.305	13.91	-10	0	-999	-999	1
2019260	21.5	0.822111	6.210961	0.5032187649369302	0	0.05019958	6.210961	0.5032187649369302	72.4	554.8064	10.6292305	15.0475	14.06	-10	0	-999	-999	1
2019260	22	0.9092222	5.751891	0.51536096669429	0	0.04727189	5.751891	0.51536096669429	72.4	555.4573	10.1871955	14.6225	14.0075	-10	0	-999	-999	1
2019260	22.5	0.4927222	5.227649	0.4794014129099099	0	0.04576695	5.227649	0.4794014129099099	72.4	557.4904	9.7350745	14.2425	13.9575	-10	0	-999	-999	1
2019260	23	0.1633333	4.147593	0.3979682819673148	0	0.04300725	4.147593	0.3979682819673148	72.4	561.2553	9.1200465	14.092500000000001	14.1075	-10	0	-999	-999	1
2019260	23.5	0.4981666	3.63699	0.39223624331304113	0	0.0431761	3.63699	0.39223624331304113	72.4	562.7493	8.653495	13.67	13.9575	-10	0	-999	-999	1
2019261	0	0.3675	3.580785	0.388488966485571	0	0.04769397	3.580785	0.388488966485571	72.4	562.817	8.3353925	13.09	13.6025	-10	0	-999	-999	1
2019261	0.5	0.2776666	3.19473	0.36875805574129844	0	0.05062422	3.19473	0.36875805574129844	72.4	562.7314	7.979865	12.765	13.455	-10	0	-999	-999	1
2019261	1	0.2422778	3.055686	0.3732579224125497	0	0.04451625	3.055686	0.3732579224125497	72.4	563.6248	7.776593	12.4975	13.365	-10	0	-999	-999	1
2019261	1.5	0.1715	2.998127	0.3503547023311369	0	0.04075035	2.998127	0.3503547023311369	72.4	566.5064	7.6228135	12.2475	13.2875	-10	0	-999	-999	1
2019261	2	0.1497222	2.208074	0.331309864544207	0	0.04393135	2.208074	0.331309864544207	72.4	566.438	7.076537	11.945	13.145	-10	0	-999	-999	1
2019261	2.5	0.2177778	2.663097	0.3595915790072377	1	0.04769702	2.663097	0.3595915790072377	72.4	564.2432	7.2227985	11.782499999999999	13.11	-10	0	-999	-999	1
2019261	3	0.2667778	2.445828	0.34965211068109625	0	0.04828281	2.445828	0.34965211068109625	72.4	565.88	6.960414	11.475	12.925	-10	0	-999	-999	1
2019261	3.5	0.4110555	3.63465	0.3624672443470998	0	0.04694459	3.63465	0.3624672443470998	72.4	561.5558	7.391075000000001	11.1475	12.7	-10	0	-999	-999	1
2019261	4	0.2912778	3.785827	0.34632676336200124	0	0.04811566	3.785827	0.34632676336200124	72.4	561.7587	7.3529135	10.92	12.575	-10	0	-999	-999	1
2019261	4.5	0.2912778	3.556633	0.2896183275265357	0	0.04401389	3.556633	0.2896183275265357	72.4	564.0509	7.1320665	10.7075	12.4475	-10	0	-999	-999	1
2019261	5	0.7758333	5.84883	0.3897167113901388	0	0.04853258	5.84883	0.3897167113901388	72.4	556.9589	8.183165	10.5175	12.342500000000001	-10	0	-999	-999	1
2019261	5.5	0.9418887	7.15949	0.415686876079326	0	0.05229598	7.15949	0.415686876079326	72.4	553.9783	8.832245	10.504999999999999	12.375	-10	0	-999	-999	1
2019261	6	1.083444	7.655919	0.43284660600366665	0	0.2520913	7.655919	0.43284660600366665	72.4	553.445	9.2242095	10.7925	12.6475	-10	0	-999	-999	1
2019261	6.5	1.227722	8.042127	0.456599682959079	0	1.315058	8.042127	0.456599682959079	72.4	553.1517	9.6860635	11.33	13.08	-10	0	-999	-999	1
2019261	7	1.293055	8.84651	0.5110153661345702	0	3.451439	8.84651	0.5110153661345702	72.4	552.2197	10.388255000000001	11.93	13.445	-10	0	-999	-999	1
2019261	7.5	1.303944	9.935752	0.586961744441379	0	9.276647	9.935752	0.586961744441379	72.4	550.3268	11.064126000000002	12.1925	13.315	-10	0	-999	-999	1
2019261	8	1.0535	11.0149	0.6804295814442431	0	17.64822	11.0149	0.6804295814442431	72.4	548.3913	11.6087	12.2025	12.8525	-10	0	-999	-999	1
2019261	8.5	1.374722	12.68797	0.8502146919080299	0	26.77335	12.68797	0.8502146919080299	72.4	544.0726	13.036484999999999	13.385	13.3975	-10	0	-999	-999	1
2019261	9	1.611555	13.6695	0.9632207256274001	0	33.90252	13.6695	0.9632207256274001	72.4	541.9353	13.3685	13.067499999999999	12.3025	-10	0	-999	-999	1
2019261	9.5	1.3965	14.32223	1.0259274335157793	0	39.23658	14.32223	1.0259274335157793	72.4	541.2206	13.763615	13.205	11.8725	-10	0	-999	-999	1
2019261	10	1.252222	15.10101	1.104926650510778	1	43.48027	15.10101	1.104926650510778	72.4	540.0479	14.505505	13.91	12.08	-10	0	-999	-999	1
2019261	10.5	1.314833	15.47627	1.1550543631290897	0	47.63913	15.47627	1.1550543631290897	72.4	539.082	14.913135	14.35	11.99	-10	0	-999	-999	1
2019261	11	1.459111	16.02698	1.210612844780749	0	43.18768	16.02698	1.210612844780749	72.4	538.0657	15.40349	14.780000000000001	12.135	-10	0	-999	-999	1
2019261	11.5	1.486333	15.72313	1.1178396017050047	0	33.81814	15.72313	1.1178396017050047	72.4	539.2699	16.074065	16.425	13.3325	-10	0	-999	-999	1
2019261	12	1.527167	16.76402	1.3357370586327908	0	56.33973	16.76402	1.3357370586327908	72.4	536.5442	16.65451	16.544999999999998	12.600000000000001	-10	0	-999	-999	1
2019261	12.5	1.709555	17.1425	1.3635978690252808	0	49.05127	17.1425	1.3635978690252808	72.4	534.6224	17.32125	17.5	12.7925	-10	0	-999	-999	1
2019261	13	1.328444	17.18302	1.3306768444872603	0	30.35496	17.18302	1.3306768444872603	72.4	533.694	17.60651	18.03	12.6125	-10	0	-999	-999	1
2019261	13.5	1.203222	16.70791	1.2428625413446615	0	18.18515	16.70791	1.2428625413446615	72.4	534.9177	17.652704999999997	18.5975	12.635	-10	0	-999	-999	1
2019261	14	1.3475	16.42162	1.23465665355798	0	31.41602	16.42162	1.23465665355798	72.4	539.8906	17.69831	18.975	12.735	-10	0	-999	-999	1
2019261	14.5	1.374722	17.66102	1.3946888505016852	0	50.51907	17.66102	1.3946888505016852	72.4	532.5558	18.660510000000002	19.66	13.335	-10	0	-999	-999	1
2019261	15	1.377444	17.70113	1.375254575461157	0	29.55442	17.70113	1.375254575461157	72.4	532.5865	18.438065	19.175	12.785	-10	0	-999	-999	1
2019261	15.5	1.282167	17.10351	1.4188884987936392	0	29.8786	17.10351	1.4188884987936392	72.4	534.1371	17.914255	18.725	12.775	-10	0	-999	-999	1
2019261	16	1.029	17.33938	1.3930522221350883	0	20.41119	17.33938	1.3930522221350883	72.4	533.8746	18.17344	19.0075	13.745000000000001	-10	0	-999	-999	1
2019261	16.5	1.110667	16.7387	1.325312292860869	0	10.20263	16.7387	1.325312292860869	72.4	534.4672	17.651850000000003	18.565	13.817499999999999	-10	0	-999	-999	1
2019261	17	0.8683888	17.30034	1.4009895391439942	0	15.6171	17.30034	1.4009895391439942	72.4	533.1699	18.007669999999997	18.715	14.49	-10	0	-999	-999	1
2019261	17.5	0.9582221	17.27108	1.377718615713347	0	8.006377	17.27108	1.377718615713347	72.4	533.809	17.15304	17.035	13.23	-10	0	-999	-999	1
2019261	18	0.5879999	15.92274	1.213026109196139	0	1.719271	15.92274	1.213026109196139	72.4	536.1004	16.37387	16.825000000000003	13.649999999999999	-10	0	-999	-999	1
2019261	18.5	0.09799998	14.27637	1.0031243187283179	0	0.3520365	14.27637	1.0031243187283179	72.4	541.137	15.466935	16.6575	14.045	-10	0	-999	-999	1
2019261	19	0.01	11.92165	0.7855139956720153	0	0.04516826	11.92165	0.7855139956720153	72.4	547.5474	14.063324999999999	16.205	14.27	-10	0	-999	-999	1
2019261	19.5	0.01	10.36936	0.6835729842895566	0	0.04977259	10.36936	0.6835729842895566	72.4	551.4026	13.24718	16.125	14.76	-10	0	-999	-999	1
2019261	20	0.2831111	9.916698	0.6787626835143081	0	0.04182913	9.916698	0.6787626835143081	72.4	551.945	12.789598999999999	15.6625	14.6275	-10	0	-999	-999	1
2019261	20.5	0.1034444	10.19522	0.6716533134242805	0	0.04835601	10.19522	0.6716533134242805	72.4	552.1646	12.66136	15.1275	14.434999999999999	-10	0	-999	-999	1
2019261	21	0.01	8.894235	0.5626232672643277	0	0.04726881	8.894235	0.5626232672643277	72.4	556.7405	11.794617500000001	14.695	14.370000000000001	-10	0	-999	-999	1
2019261	21.5	0.02994444	8.747238	0.6001727838616833	0	0.04802361	8.747238	0.6001727838616833	72.4	554.454	11.529869	14.3125	14.32	-10	0	-999	-999	1
2019261	22	0.2096111	8.399949	0.5122349953995944	0	0.04710388	8.399949	0.5122349953995944	72.4	560.3915	11.1612245	13.9225	14.2275	-10	0	-999	-999	1
2019261	22.5	0.2313889	8.742783	0.5952719495948713	0	0.04810908	8.742783	0.5952719495948713	72.4	559.511	11.195141499999998	13.647499999999999	14.215	-10	0	-999	-999	1
2019261	23	0.294	9.003242	0.6268411797800084	0	0.04835997	9.003242	0.6268411797800084	72.4	556.6445	11.204121	13.405	14.17	-10	0	-999	-999	1
2019261	23.5	0.4655	9.500746	0.6439644629950863	0	0.04769052	9.500746	0.6439644629950863	72.4	557.1691	11.290372999999999	13.08	14	-10	0	-999	-999	1
2019262	0	0.4437222	9.346319	0.6271476829672487	0	0.04693746	9.346319	0.6271476829672487	72.4	557.2734	11.0919095	12.8375	13.8475	-10	0	-999	-999	1
2019262	0.5	0.6070555	9.320807	0.6362682048163388	0	0.04861007	9.320807	0.6362682048163388	72.4	556.4626	11.0329035	12.745000000000001	13.7875	-10	0	-999	-999	1
2019262	1	0.528111	9.075465	0.5980431852730871	0	0.04609961	9.075465	0.5980431852730871	72.4	557.3685	10.7839825	12.4925	13.5825	-10	0	-999	-999	1
2019262	1.5	0.4736666	8.863297	0.5750788310081056	0	0.04835826	8.863297	0.5750788310081056	72.4	557.4587	10.5216485	12.18	13.315000000000001	-10	0	-999	-999	1
2019262	2	0.3321111	8.630323	0.5542179937459126	0	0.04760464	8.630323	0.5542179937459126	72.4	556.9518	10.2876615	11.945	13.1175	-10	0	-999	-999	1
2019262	2.5	0.2994444	8.528839	0.5287489852806301	0	0.0440074	8.528839	0.5287489852806301	72.4	557.2598	10.191919500000001	11.855	13.0075	-10	0	-999	-999	1
2019262	3	0.3838333	8.249745	0.5306566216610029	0	0.04768921	8.249745	0.5306566216610029	72.4	558.1715	10.0198725	11.79	12.925	-10	0	-999	-999	1
2019262	3.5	0.7322777	9.747869	0.632788352444329	0	0.04994828	9.747869	0.632788352444329	72.4	551.0143	10.701434500000001	11.655000000000001	12.782499999999999	-10	0	-999	-999	1
2019262	4	1.064389	10.66957	0.6851329398043271	0	0.05387901	10.66957	0.6851329398043271	72.4	547.6523	11.029785	11.39	12.5375	-10	0	-999	-999	1
2019262	4.5	1.205944	10.99916	0.7169382017579613	0	0.04852284	10.99916	0.7169382017579613	72.4	546.3975	11.11083	11.2225	12.4725	-10	0	-999	-999	1
2019262	5	1.216833	11.17695	0.7272969138839445	0	0.05153358	11.17695	0.7272969138839445	72.4	546.0594	11.135974999999998	11.094999999999999	12.4775	-10	0	-999	-999	1
2019262	5.5	1.058944	11.18585	0.7397622716409636	0	0.0537084	11.18585	0.7397622716409636	72.4	545.9506	11.045425000000002	10.905000000000001	12.4225	-10	0	-999	-999	1
2019262	6	1.385611	11.27798	0.7369312938533399	0	0.2411808	11.27798	0.7369312938533399	72.4	546.2133	11.06774	10.8575	12.4625	-10	0	-999	-999	1
2019262	6.5	1.355667	11.31145	0.7702579193241933	0	1.259611	11.31145	0.7702579193241933	72.4	546.3646	11.143225000000001	10.975	12.565000000000001	-10	0	-999	-999	1
2019262	7	1.614278	12.44308	0.8643925639628385	0	3.315779	12.44308	0.8643925639628385	72.4	544.1697	12.075289999999999	11.7075	13.190000000000001	-10	0	-999	-999	1
2019262	7.5	1.437333	13.2381	0.9234344825330137	0	9.158199	13.2381	0.9234344825330137	72.4	542.822	13.137799999999999	13.0375	14.1725	-10	0	-999	-999	1
2019262	8	1.619722	14.11921	0.9881846114127306	0	17.72524	14.11921	0.9881846114127306	72.4	541.021	13.832105	13.545	14.102500000000001	-10	0	-999	-999	1
2019262	8.5	1.377444	14.87637	1.0581536529309334	0	26.81159	14.87637	1.0581536529309334	72.4	539.2323	14.408185	13.94	13.6625	-10	0	-999	-999	1
2019262	9	1.459111	15.40797	1.1181649795496529	0	33.39797	15.40797	1.1181649795496529	72.4	538.2958	14.850235000000001	14.2925	13.0275	-10	0	-999	-999	1
2019262	9.5	1.810278	15.66547	1.1491852088195407	0	37.97262	15.66547	1.1491852088195407	72.4	537.6859	15.261485	14.8575	12.5775	-10	0	-999	-999	1
2019262	10	2.120611	16.45794	1.236000824495142	0	44.24155	16.45794	1.236000824495142	72.4	535.9531	16.08647	15.715	12.502500000000001	-10	0	-999	-999	1
2019262	10.5	1.9355	17.08333	1.3145350834640497	0	48.00275	17.08333	1.3145350834640497	72.4	534.8426	16.860415	16.6375	12.5625	-10	0	-999	-999	1
2019262	11	2.153278	17.48447	1.3760600877013507	0	51.11241	17.48447	1.3760600877013507	72.4	534.1848	17.405985	17.3275	12.5475	-10	0	-999	-999	1
2019262	11.5	1.919167	18.05594	1.4431647001408507	0	50.95478	18.05594	1.4431647001408507	72.4	533.3407	18.057969999999997	18.06	12.735	-10	0	-999	-999	1
2019262	12	2.096111	18.42542	1.4921119923467865	0	54.11407	18.42542	1.4921119923467865	72.4	532.3491	18.51521	18.605	12.9025	-10	0	-999	-999	1
2019262	12.5	1.848389	19.17484	1.6619835143260366	0	54.24937	19.17484	1.6619835143260366	72.4	530.7003	18.57242	17.97	12.1225	-10	0	-999	-999	1
2019262	13	1.840222	19.17537	1.7006531417972288	0	48.56561	19.17537	1.7006531417972288	72.4	530.6931	19.408935	19.6425	13.6075	-10	0	-999	-999	1
2019262	13.5	1.949111	19.60084	1.766197628076251	0	52.84291	19.60084	1.766197628076251	72.4	530.1377	19.722920000000002	19.845	13.7275	-10	0	-999	-999	1
